"","date_time","value"
"1515",2017-11-15 22:24:00,7325.49
"1516",2017-11-15 22:29:00,7313
"1517",2017-11-15 22:34:00,7310.4
"1518",2017-11-15 22:39:00,7311.36
"1519",2017-11-15 22:44:00,7306.5
"1520",2017-11-15 22:49:00,7292.24
"1521",2017-11-15 22:54:00,7270.36
"1522",2017-11-15 22:59:00,7292.97
"1523",2017-11-15 23:04:00,7295.37
"1524",2017-11-15 23:09:00,7273.54
"1525",2017-11-15 23:14:00,7273.96
"1526",2017-11-15 23:19:00,7247.51
"1527",2017-11-15 23:24:00,7272.7
"1528",2017-11-15 23:29:00,7264.32
"1529",2017-11-15 23:34:00,7268.9
"1530",2017-11-15 23:39:00,7278.1
"1531",2017-11-15 23:44:00,7313.1
"1532",2017-11-15 23:49:00,7301.97
"1533",2017-11-15 23:54:00,7302.15
"1534",2017-11-15 23:59:00,7315.54
"1535",2017-11-16 00:04:00,7323.24
"1536",2017-11-16 00:09:00,7297.5
"1537",2017-11-16 00:14:00,7291.92
"1538",2017-11-16 00:19:00,7291.42
"1539",2017-11-16 00:24:00,7278.18
"1540",2017-11-16 00:29:00,7289.15
"1541",2017-11-16 00:34:00,7282.4
"1542",2017-11-16 00:39:00,7276.93
"1543",2017-11-16 00:44:00,7277.82
"1544",2017-11-16 00:49:00,7280.95
"1545",2017-11-16 00:54:00,7276.21
"1546",2017-11-16 00:59:00,7266.57
"1547",2017-11-16 01:04:00,7259.28
"1548",2017-11-16 01:09:00,7238.82
"1549",2017-11-16 01:14:00,7244.25
"1550",2017-11-16 01:19:00,7216.73
"1551",2017-11-16 01:24:00,7196.47
"1552",2017-11-16 01:29:00,7190.66
"1553",2017-11-16 01:34:00,7208.15
"1554",2017-11-16 01:39:00,7188.18
"1555",2017-11-16 01:44:00,7176.58
"1556",2017-11-16 01:49:00,7179.82
"1557",2017-11-16 01:54:00,7213.7
"1558",2017-11-16 01:59:00,7203.09
"1559",2017-11-16 02:04:00,7198.46
"1560",2017-11-16 02:09:00,7196.5
"1561",2017-11-16 02:14:00,7206.73
"1562",2017-11-16 02:19:00,7194.4
"1563",2017-11-16 02:24:00,7193.23
"1564",2017-11-16 02:29:00,7183.95
"1565",2017-11-16 02:34:00,7196.51
"1566",2017-11-16 02:39:00,7211.52
"1567",2017-11-16 02:44:00,7222.02
"1568",2017-11-16 02:49:00,7224.81
"1569",2017-11-16 02:54:00,7223.01
"1570",2017-11-16 02:59:00,7224.09
"1571",2017-11-16 03:04:00,7223.15
"1572",2017-11-16 03:09:00,7222.27
"1573",2017-11-16 03:14:00,7220.94
"1574",2017-11-16 03:19:00,7220.81
"1575",2017-11-16 03:24:00,7220
"1576",2017-11-16 03:29:00,7217.32
"1577",2017-11-16 03:34:00,7228.14
"1578",2017-11-16 03:39:00,7223.25
"1579",2017-11-16 03:44:00,7231.23
"1580",2017-11-16 03:49:00,7234.35
"1581",2017-11-16 03:54:00,7235.39
"1582",2017-11-16 03:59:00,7264.56
"1583",2017-11-16 04:04:00,7277.37
"1584",2017-11-16 04:09:00,7271.62
"1585",2017-11-16 04:14:00,7257.17
"1586",2017-11-16 04:19:00,7254.42
"1587",2017-11-16 04:24:00,7258.23
"1588",2017-11-16 04:29:00,7261.72
"1589",2017-11-16 04:34:00,7251.83
"1590",2017-11-16 04:39:00,7245.99
"1591",2017-11-16 04:44:00,7235.4
"1592",2017-11-16 04:49:00,7257.16
"1593",2017-11-16 04:54:00,7245.88
"1594",2017-11-16 04:59:00,7243.51
"1595",2017-11-16 05:04:00,7232.14
"1596",2017-11-16 05:09:00,7253.69
"1597",2017-11-16 05:14:00,7229.92
"1598",2017-11-16 05:19:00,7225.43
"1599",2017-11-16 05:24:00,7226.26
"1600",2017-11-16 05:29:00,7245.18
"1601",2017-11-16 05:34:00,7231.7
"1602",2017-11-16 05:39:00,7237.58
"1603",2017-11-16 05:44:00,7244.47
"1604",2017-11-16 05:49:00,7238.95
"1605",2017-11-16 05:54:00,7259.11
"1606",2017-11-16 05:59:00,7261.6
"1607",2017-11-16 06:04:00,7268.89
"1608",2017-11-16 06:09:00,7274.94
"1609",2017-11-16 06:14:00,7276.27
"1610",2017-11-16 06:19:00,7289.97
"1611",2017-11-16 06:24:00,7286.68
"1612",2017-11-16 06:29:00,7289.3
"1613",2017-11-16 06:34:00,7284.2
"1614",2017-11-16 06:39:00,7283.34
"1615",2017-11-16 06:44:00,7287.2
"1616",2017-11-16 06:49:00,7276.51
"1617",2017-11-16 06:54:00,7312.88
"1618",2017-11-16 06:59:00,7318.79
"1619",2017-11-16 07:04:00,7322.89
"1620",2017-11-16 07:09:00,7313.43
"1621",2017-11-16 07:14:00,7318.96
"1622",2017-11-16 07:19:00,7308.8
"1623",2017-11-16 07:24:00,7307.15
"1624",2017-11-16 07:29:00,7319.07
"1625",2017-11-16 07:34:00,7317.92
"1626",2017-11-16 07:39:00,7357.46
"1627",2017-11-16 07:44:00,7377.23
"1628",2017-11-16 07:49:00,7387.04
"1629",2017-11-16 07:54:00,7410.02
"1630",2017-11-16 07:59:00,7413.36
"1631",2017-11-16 08:04:00,7431.04
"1632",2017-11-16 08:09:00,7420.48
"1633",2017-11-16 08:14:00,7421.83
"1634",2017-11-16 08:19:00,7447.9
"1635",2017-11-16 08:24:00,7440.42
"1636",2017-11-16 08:29:00,7431.53
"1637",2017-11-16 08:34:00,7417.22
"1638",2017-11-16 08:39:00,7436.27
"1639",2017-11-16 08:44:00,7440.8
"1640",2017-11-16 08:49:00,7447.67
"1641",2017-11-16 08:54:00,7446.75
"1642",2017-11-16 08:59:00,7448.18
"1643",2017-11-16 09:04:00,7457.73
"1644",2017-11-16 09:09:00,7477.77
"1645",2017-11-16 09:14:00,7485.03
"1646",2017-11-16 09:19:00,7490.24
"1647",2017-11-16 09:24:00,7470.43
"1648",2017-11-16 09:29:00,7491.22
"1649",2017-11-16 09:34:00,7460.46
"1650",2017-11-16 09:39:00,7491.48
"1651",2017-11-16 09:44:00,7492.1
"1652",2017-11-16 09:49:00,7494.02
"1653",2017-11-16 09:54:00,7502.62
"1654",2017-11-16 09:59:00,7511.19
"1655",2017-11-16 10:04:00,7512.16
"1656",2017-11-16 10:09:00,7539.77
"1657",2017-11-16 10:14:00,7516.94
"1658",2017-11-16 10:19:00,7554.86
"1659",2017-11-16 10:24:00,7560.12
"1660",2017-11-16 10:29:00,7547.38
"1661",2017-11-16 10:34:00,7501.44
"1662",2017-11-16 10:39:00,7506.14
"1663",2017-11-16 10:44:00,7483.44
"1664",2017-11-16 10:49:00,7484.33
"1665",2017-11-16 10:54:00,7496.89
"1666",2017-11-16 10:59:00,7497.72
"1667",2017-11-16 11:04:00,7541.18
"1668",2017-11-16 11:09:00,7533.08
"1669",2017-11-16 11:14:00,7514.81
"1670",2017-11-16 11:19:00,7500.53
"1671",2017-11-16 11:24:00,7492.26
"1672",2017-11-16 11:29:00,7444.13
"1673",2017-11-16 11:34:00,7502.71
"1674",2017-11-16 11:39:00,7434.49
"1675",2017-11-16 11:44:00,7405.28
"1676",2017-11-16 11:49:00,7452.29
"1677",2017-11-16 11:54:00,7464.78
"1678",2017-11-16 11:59:00,7428.64
"1679",2017-11-16 12:04:00,7458.11
"1680",2017-11-16 12:09:00,7509.73
"1681",2017-11-16 12:14:00,7499.29
"1682",2017-11-16 12:19:00,7503.31
"1683",2017-11-16 12:24:00,7510.07
"1684",2017-11-16 12:29:00,7511.4
"1685",2017-11-16 12:34:00,7516.15
"1686",2017-11-16 12:39:00,7511.76
"1687",2017-11-16 12:44:00,7503.68
"1688",2017-11-16 12:49:00,7493.74
"1689",2017-11-16 12:54:00,7477.17
"1690",2017-11-16 12:59:00,7452.5
"1691",2017-11-16 13:04:00,7476.23
"1692",2017-11-16 13:09:00,7502.71
"1693",2017-11-16 13:14:00,7487.76
"1694",2017-11-16 13:19:00,7479.28
"1695",2017-11-16 13:24:00,7484.22
"1696",2017-11-16 13:29:00,7488.08
"1697",2017-11-16 13:34:00,7472.15
"1698",2017-11-16 13:39:00,7422.58
"1699",2017-11-16 13:44:00,7429.89
"1700",2017-11-16 13:49:00,7451.64
"1701",2017-11-16 13:54:00,7411.12
"1702",2017-11-16 13:59:00,7428.61
"1703",2017-11-16 14:04:00,7441.39
"1704",2017-11-16 14:09:00,7435.54
"1705",2017-11-16 14:14:00,7415
"1706",2017-11-16 14:19:00,7442.5
"1707",2017-11-16 14:24:00,7445.32
"1708",2017-11-16 14:29:00,7451.65
"1709",2017-11-16 14:34:00,7456.81
"1710",2017-11-16 14:39:00,7439.82
"1711",2017-11-16 14:44:00,7438.13
"1712",2017-11-16 14:49:00,7447.1
"1713",2017-11-16 14:54:00,7496.76
"1714",2017-11-16 14:59:00,7523.29
"1715",2017-11-16 15:04:00,7500.82
"1716",2017-11-16 15:09:00,7499.24
"1717",2017-11-16 15:14:00,7511.99
"1718",2017-11-16 15:19:00,7497.85
"1719",2017-11-16 15:24:00,7490.37
"1720",2017-11-16 15:29:00,7490.98
"1721",2017-11-16 15:34:00,7480.25
"1722",2017-11-16 15:39:00,7494.84
"1723",2017-11-16 15:44:00,7483.73
"1724",2017-11-16 15:49:00,7465.52
"1725",2017-11-16 15:54:00,7478.14
"1726",2017-11-16 15:59:00,7486.23
"1727",2017-11-16 16:04:00,7488.64
"1728",2017-11-16 16:09:00,7476.57
"1729",2017-11-16 16:14:00,7444.65
"1730",2017-11-16 16:19:00,7475.57
"1731",2017-11-16 16:24:00,7484.04
"1732",2017-11-16 16:29:00,7485.73
"1733",2017-11-16 16:34:00,7472.65
"1734",2017-11-16 16:39:00,7469.44
"1735",2017-11-16 16:44:00,7478.69
"1736",2017-11-16 16:49:00,7478.68
"1737",2017-11-16 16:54:00,7474.64
"1738",2017-11-16 16:59:00,7485.38
"1739",2017-11-16 17:04:00,7500.1
"1740",2017-11-16 17:09:00,7495
"1741",2017-11-16 17:14:00,7483.77
"1742",2017-11-16 17:19:00,7498.59
"1743",2017-11-16 17:24:00,7500.62
"1744",2017-11-16 17:29:00,7518.87
"1745",2017-11-16 17:34:00,7520.13
"1746",2017-11-16 17:39:00,7566.29
"1747",2017-11-16 17:44:00,7610.45
"1748",2017-11-16 17:49:00,7655.32
"1749",2017-11-16 17:54:00,7656.43
"1750",2017-11-16 17:59:00,7676.63
"1751",2017-11-16 18:04:00,7672.96
"1752",2017-11-16 18:09:00,7668.82
"1753",2017-11-16 18:14:00,7687.09
"1754",2017-11-16 18:19:00,7692.29
"1755",2017-11-16 18:24:00,7738.64
"1756",2017-11-16 18:29:00,7740.69
"1757",2017-11-16 18:34:00,7734.12
"1758",2017-11-16 18:39:00,7716.62
"1759",2017-11-16 18:44:00,7731.79
"1760",2017-11-16 18:49:00,7728.88
"1761",2017-11-16 18:54:00,7756.28
"1762",2017-11-16 18:59:00,7774.25
"1763",2017-11-16 19:04:00,7778.01
"1764",2017-11-16 19:09:00,7797.74
"1765",2017-11-16 19:14:00,7789.64
"1766",2017-11-16 19:19:00,7758.92
"1767",2017-11-16 19:24:00,7765.74
"1768",2017-11-16 19:29:00,7689.81
"1769",2017-11-16 19:34:00,7735.01
"1770",2017-11-16 19:39:00,7728.83
"1771",2017-11-16 19:44:00,7752.92
"1772",2017-11-16 19:49:00,7743.03
"1773",2017-11-16 19:54:00,7752.76
"1774",2017-11-16 19:59:00,7762.62
"1775",2017-11-16 20:04:00,7751.41
"1776",2017-11-16 20:09:00,7734.81
"1777",2017-11-16 20:14:00,7727.2
"1778",2017-11-16 20:19:00,7720.26
"1779",2017-11-16 20:24:00,7705.36
"1780",2017-11-16 20:29:00,7740.7
"1781",2017-11-16 20:34:00,7736.41
"1782",2017-11-16 20:39:00,7738.2
"1783",2017-11-16 20:44:00,7735.62
"1784",2017-11-16 20:49:00,7756.99
"1785",2017-11-16 20:54:00,7748.56
"1786",2017-11-16 20:59:00,7762.85
"1787",2017-11-16 21:04:00,7768.56
"1788",2017-11-16 21:09:00,7751.42
"1789",2017-11-16 21:14:00,7750.9
"1790",2017-11-16 21:19:00,7745.46
"1791",2017-11-16 21:24:00,7759.23
"1792",2017-11-16 21:29:00,7778.27
"1793",2017-11-16 21:34:00,7796.46
"1794",2017-11-16 21:39:00,7851.49
"1795",2017-11-16 21:44:00,7885.08
"1796",2017-11-16 21:49:00,7874.44
"1797",2017-11-16 21:54:00,7887.96
"1798",2017-11-16 21:59:00,7896.78
"1799",2017-11-16 22:04:00,7917.15
"1800",2017-11-16 22:09:00,7967.38
"1801",2017-11-16 22:14:00,7898.1
"1802",2017-11-16 22:19:00,7940.35
"1803",2017-11-16 22:24:00,7837.98
"1804",2017-11-16 22:29:00,7819.39
"1805",2017-11-16 22:34:00,7757.58
"1806",2017-11-16 22:39:00,7840.81
"1807",2017-11-16 22:44:00,7810.51
"1808",2017-11-16 22:49:00,7803.71
"1809",2017-11-16 22:54:00,7800.61
"1810",2017-11-16 22:59:00,7805.75
"1811",2017-11-16 23:04:00,7840.16
"1812",2017-11-16 23:09:00,7841.27
"1813",2017-11-16 23:14:00,7876.64
"1814",2017-11-16 23:19:00,7885.6
"1815",2017-11-16 23:24:00,7859.19
"1816",2017-11-16 23:29:00,7854.75
"1817",2017-11-16 23:34:00,7883.16
"1818",2017-11-16 23:39:00,7828.01
"1819",2017-11-16 23:44:00,7805.93
"1820",2017-11-16 23:49:00,7850.89
"1821",2017-11-16 23:54:00,7844.65
"1822",2017-11-16 23:59:00,7871.69
"1823",2017-11-17 00:04:00,7853.57
"1824",2017-11-17 00:09:00,7906.5
"1825",2017-11-17 00:14:00,7896.3
"1826",2017-11-17 00:19:00,7951.71
"1827",2017-11-17 00:24:00,7933.2
"1828",2017-11-17 00:29:00,7942
"1829",2017-11-17 00:34:00,7946.9
"1830",2017-11-17 00:39:00,7965.79
"1831",2017-11-17 00:44:00,7987.33
"1832",2017-11-17 00:49:00,7925.23
"1833",2017-11-17 00:54:00,7897.3
"1834",2017-11-17 00:59:00,7938.65
"1835",2017-11-17 01:04:00,7929.75
"1836",2017-11-17 01:09:00,7966.16
"1837",2017-11-17 01:14:00,8004.59
"1838",2017-11-17 01:19:00,7993.37
"1839",2017-11-17 01:24:00,7970.05
"1840",2017-11-17 01:29:00,7945.7
"1841",2017-11-17 01:34:00,7963.61
"1842",2017-11-17 01:39:00,7953.91
"1843",2017-11-17 01:44:00,7936.9
"1844",2017-11-17 01:49:00,7884.1
"1845",2017-11-17 01:54:00,7915.81
"1846",2017-11-17 01:59:00,7894.08
"1847",2017-11-17 02:04:00,7841.23
"1848",2017-11-17 02:09:00,7838.19
"1849",2017-11-17 02:14:00,7846.6
"1850",2017-11-17 02:19:00,7787.94
"1851",2017-11-17 02:24:00,7881.35
"1852",2017-11-17 02:29:00,7910.07
"1853",2017-11-17 02:34:00,7892.62
"1854",2017-11-17 02:39:00,7881
"1855",2017-11-17 02:44:00,7895.03
"1856",2017-11-17 02:49:00,7863.78
"1857",2017-11-17 02:54:00,7877.23
"1858",2017-11-17 02:59:00,7931.87
"1859",2017-11-17 03:04:00,7909.54
"1860",2017-11-17 03:09:00,7941.23
"1861",2017-11-17 03:14:00,7941.97
"1862",2017-11-17 03:19:00,7950.84
"1863",2017-11-17 03:24:00,7955.92
"1864",2017-11-17 03:29:00,7969.01
"1865",2017-11-17 03:34:00,7977.56
"1866",2017-11-17 03:39:00,7981.42
"1867",2017-11-17 03:44:00,7985.44
"1868",2017-11-17 03:49:00,7942.07
"1869",2017-11-17 03:54:00,7934.69
"1870",2017-11-17 03:59:00,7960.06
"1871",2017-11-17 04:04:00,7950.85
"1872",2017-11-17 04:09:00,7911.35
"1873",2017-11-17 04:14:00,7926.42
"1874",2017-11-17 04:19:00,7918.09
"1875",2017-11-17 04:24:00,7940.75
"1876",2017-11-17 04:29:00,7936.4
"1877",2017-11-17 04:34:00,7932.93
"1878",2017-11-17 04:39:00,7923.56
"1879",2017-11-17 04:44:00,7907.09
"1880",2017-11-17 04:49:00,7880.97
"1881",2017-11-17 04:54:00,7921.45
"1882",2017-11-17 04:59:00,7896.04
"1883",2017-11-17 05:04:00,7899.34
"1884",2017-11-17 05:09:00,7871.56
"1885",2017-11-17 05:14:00,7867.29
"1886",2017-11-17 05:19:00,7852.27
"1887",2017-11-17 05:24:00,7864.84
"1888",2017-11-17 05:29:00,7877.69
"1889",2017-11-17 05:34:00,7912.78
"1890",2017-11-17 05:39:00,7895.84
"1891",2017-11-17 05:44:00,7936.2
"1892",2017-11-17 05:49:00,7911
"1893",2017-11-17 05:54:00,7908.35
"1894",2017-11-17 05:59:00,7929.28
"1895",2017-11-17 06:04:00,7935.47
"1896",2017-11-17 06:09:00,7931.23
"1897",2017-11-17 06:14:00,7907.25
"1898",2017-11-17 06:19:00,7919.33
"1899",2017-11-17 06:24:00,7906.63
"1900",2017-11-17 06:29:00,7911.63
"1901",2017-11-17 06:34:00,7911.88
"1902",2017-11-17 06:39:00,7893.86
"1903",2017-11-17 06:44:00,7914.66
"1904",2017-11-17 06:49:00,7888.93
"1905",2017-11-17 06:54:00,7852.51
"1906",2017-11-17 06:59:00,7893.85
"1907",2017-11-17 07:04:00,7869.27
"1908",2017-11-17 07:09:00,7843.04
"1909",2017-11-17 07:14:00,7772.12
"1910",2017-11-17 07:19:00,7809.95
"1911",2017-11-17 07:24:00,7775.21
"1912",2017-11-17 07:29:00,7798.95
"1913",2017-11-17 07:34:00,7738.99
"1914",2017-11-17 07:39:00,7701.05
"1915",2017-11-17 07:44:00,7672.91
"1916",2017-11-17 07:49:00,7676.23
"1917",2017-11-17 07:54:00,7666.11
"1918",2017-11-17 07:59:00,7561.09
"1919",2017-11-17 08:04:00,7640.23
"1920",2017-11-17 08:09:00,7636.65
"1921",2017-11-17 08:14:00,7658.88
"1922",2017-11-17 08:19:00,7692.86
"1923",2017-11-17 08:24:00,7778.76
"1924",2017-11-17 08:29:00,7727.6
"1925",2017-11-17 08:34:00,7720.73
"1926",2017-11-17 08:39:00,7729.12
"1927",2017-11-17 08:44:00,7686.64
"1928",2017-11-17 08:49:00,7716.41
"1929",2017-11-17 08:54:00,7758.25
"1930",2017-11-17 08:59:00,7751.48
"1931",2017-11-17 09:04:00,7788.48
"1932",2017-11-17 09:09:00,7848.54
"1933",2017-11-17 09:14:00,7844.23
"1934",2017-11-17 09:19:00,7765.79
"1935",2017-11-17 09:24:00,7802.84
"1936",2017-11-17 09:29:00,7769.76
"1937",2017-11-17 09:34:00,7758.07
"1938",2017-11-17 09:39:00,7760.89
"1939",2017-11-17 09:44:00,7740.45
"1940",2017-11-17 09:49:00,7767.45
"1941",2017-11-17 09:54:00,7783.6
"1942",2017-11-17 09:59:00,7791.16
"1943",2017-11-17 10:04:00,7789.6
"1944",2017-11-17 10:09:00,7795.15
"1945",2017-11-17 10:14:00,7803.12
"1946",2017-11-17 10:19:00,7819.09
"1947",2017-11-17 10:24:00,7825.11
"1948",2017-11-17 10:29:00,7817.97
"1949",2017-11-17 10:34:00,7812.85
"1950",2017-11-17 10:39:00,7850.14
"1951",2017-11-17 10:44:00,7873.92
"1952",2017-11-17 10:49:00,7867.35
"1953",2017-11-17 10:54:00,7902.93
"1954",2017-11-17 10:59:00,7912.5
"1955",2017-11-17 11:04:00,7921.36
"1956",2017-11-17 11:09:00,7877.54
"1957",2017-11-17 11:14:00,7907.01
"1958",2017-11-17 11:19:00,7858.15
"1959",2017-11-17 11:24:00,7868.25
"1960",2017-11-17 11:29:00,7883.26
"1961",2017-11-17 11:34:00,7882.29
"1962",2017-11-17 11:39:00,7828.69
"1963",2017-11-17 11:44:00,7818.67
"1964",2017-11-17 11:49:00,7844.93
"1965",2017-11-17 11:54:00,7829.21
"1966",2017-11-17 11:59:00,7843.18
"1967",2017-11-17 12:04:00,7859.32
"1968",2017-11-17 12:09:00,7842.65
"1969",2017-11-17 12:14:00,7865.17
"1970",2017-11-17 12:19:00,7906.7
"1971",2017-11-17 12:24:00,7890.06
"1972",2017-11-17 12:29:00,7873.63
"1973",2017-11-17 12:34:00,7866.17
"1974",2017-11-17 12:39:00,7870.27
"1975",2017-11-17 12:44:00,7916.09
"1976",2017-11-17 12:49:00,7873.53
"1977",2017-11-17 12:54:00,7779.71
"1978",2017-11-17 12:59:00,7732.3
"1979",2017-11-17 13:04:00,7824.2
"1980",2017-11-17 13:09:00,7841.36
"1981",2017-11-17 13:14:00,7811.48
"1982",2017-11-17 13:19:00,7823.79
"1983",2017-11-17 13:24:00,7806.73
"1984",2017-11-17 13:29:00,7852.88
"1985",2017-11-17 13:34:00,7860.19
"1986",2017-11-17 13:39:00,7829.31
"1987",2017-11-17 13:44:00,7834.72
"1988",2017-11-17 13:49:00,7798.77
"1989",2017-11-17 13:54:00,7813.24
"1990",2017-11-17 13:59:00,7820.45
"1991",2017-11-17 14:04:00,7837.86
"1992",2017-11-17 14:09:00,7847.02
"1993",2017-11-17 14:14:00,7821.82
"1994",2017-11-17 14:19:00,7828.86
"1995",2017-11-17 14:24:00,7819.15
"1996",2017-11-17 14:29:00,7839.26
"1997",2017-11-17 14:34:00,7829.25
"1998",2017-11-17 14:39:00,7841.02
"1999",2017-11-17 14:44:00,7844.02
"2000",2017-11-17 14:49:00,7904.97
"2001",2017-11-17 14:54:00,7897.77
"2002",2017-11-17 14:59:00,7898.74
"2003",2017-11-17 15:04:00,7933.89
"2004",2017-11-17 15:09:00,7912.1
"2005",2017-11-17 15:14:00,7920.64
"2006",2017-11-17 15:19:00,7893.01
"2007",2017-11-17 15:24:00,7932.41
"2008",2017-11-17 15:29:00,7900.93
"2009",2017-11-17 15:34:00,7912.05
"2010",2017-11-17 15:39:00,7917.73
"2011",2017-11-17 15:44:00,7945.25
"2012",2017-11-17 15:49:00,7987.18
"2013",2017-11-17 15:54:00,7960.41
"2014",2017-11-17 15:59:00,7964.19
"2015",2017-11-17 16:04:00,7965.85
"2016",2017-11-17 16:09:00,7967.86
"2017",2017-11-17 16:14:00,7928.1
"2018",2017-11-17 16:19:00,7922.51
"2019",2017-11-17 16:24:00,7923.82
"2020",2017-11-17 16:29:00,7883.89
"2021",2017-11-17 16:34:00,7899.48
"2022",2017-11-17 16:39:00,7911.01
"2023",2017-11-17 16:44:00,7911.16
"2024",2017-11-17 16:49:00,7892.76
"2025",2017-11-17 16:54:00,7886.73
"2026",2017-11-17 16:59:00,7896.23
"2027",2017-11-17 17:04:00,7883.55
"2028",2017-11-17 17:09:00,7875.61
"2029",2017-11-17 17:14:00,7871.46
"2030",2017-11-17 17:19:00,7865.39
"2031",2017-11-17 17:24:00,7844.48
"2032",2017-11-17 17:29:00,7823.01
"2033",2017-11-17 17:34:00,7838.61
"2034",2017-11-17 17:39:00,7827.05
"2035",2017-11-17 17:44:00,7849.63
"2036",2017-11-17 17:49:00,7841.59
"2037",2017-11-17 17:54:00,7838.08
"2038",2017-11-17 17:59:00,7836.4
"2039",2017-11-17 18:04:00,7814.3
"2040",2017-11-17 18:09:00,7837.23
"2041",2017-11-17 18:14:00,7863.94
"2042",2017-11-17 18:19:00,7857.27
"2043",2017-11-17 18:24:00,7866.24
"2044",2017-11-17 18:29:00,7865.36
"2045",2017-11-17 18:34:00,7862.37
"2046",2017-11-17 18:39:00,7870.46
"2047",2017-11-17 18:44:00,7868.15
"2048",2017-11-17 18:49:00,7840.22
"2049",2017-11-17 18:54:00,7843.54
"2050",2017-11-17 18:59:00,7850.69
"2051",2017-11-17 19:04:00,7850.96
"2052",2017-11-17 19:09:00,7850.43
"2053",2017-11-17 19:14:00,7857.05
"2054",2017-11-17 19:19:00,7855.43
"2055",2017-11-17 19:24:00,7839.6
"2056",2017-11-17 19:29:00,7843.41
"2057",2017-11-17 19:34:00,7810.24
"2058",2017-11-17 19:39:00,7797.16
"2059",2017-11-17 19:44:00,7810.73
"2060",2017-11-17 19:49:00,7810.84
"2061",2017-11-17 19:54:00,7839.51
"2062",2017-11-17 19:59:00,7842.06
"2063",2017-11-17 20:04:00,7824.93
"2064",2017-11-17 20:09:00,7828.16
"2065",2017-11-17 20:14:00,7801.97
"2066",2017-11-17 20:19:00,7796.58
"2067",2017-11-17 20:24:00,7808.98
"2068",2017-11-17 20:29:00,7804.75
"2069",2017-11-17 20:34:00,7780.95
"2070",2017-11-17 20:39:00,7749.43
"2071",2017-11-17 20:44:00,7734.34
"2072",2017-11-17 20:49:00,7725.96
"2073",2017-11-17 20:54:00,7741.5
"2074",2017-11-17 20:59:00,7745.72
"2075",2017-11-17 21:04:00,7718.73
"2076",2017-11-17 21:09:00,7733.9
"2077",2017-11-17 21:14:00,7723.83
"2078",2017-11-17 21:19:00,7696.82
"2079",2017-11-17 21:24:00,7668.53
"2080",2017-11-17 21:29:00,7681.95
"2081",2017-11-17 21:34:00,7619.32
"2082",2017-11-17 21:39:00,7666.94
"2083",2017-11-17 21:44:00,7662
"2084",2017-11-17 21:49:00,7740.34
"2085",2017-11-17 21:54:00,7708.85
"2086",2017-11-17 21:59:00,7727.39
"2087",2017-11-17 22:04:00,7785.52
"2088",2017-11-17 22:09:00,7763.31
"2089",2017-11-17 22:14:00,7737.84
"2090",2017-11-17 22:19:00,7762.94
"2091",2017-11-17 22:24:00,7778.28
"2092",2017-11-17 22:29:00,7821.6
"2093",2017-11-17 22:34:00,7835.96
"2094",2017-11-17 22:39:00,7792.46
"2095",2017-11-17 22:44:00,7822.23
"2096",2017-11-17 22:49:00,7781.95
"2097",2017-11-17 22:54:00,7797.47
"2098",2017-11-17 22:59:00,7797.23
"2099",2017-11-17 23:04:00,7801.49
"2100",2017-11-17 23:09:00,7753.78
"2101",2017-11-17 23:14:00,7753.9
"2102",2017-11-17 23:19:00,7736.37
"2103",2017-11-17 23:24:00,7746.07
"2104",2017-11-17 23:29:00,7751.59
"2105",2017-11-17 23:34:00,7773.9
"2106",2017-11-17 23:39:00,7769.65
"2107",2017-11-17 23:44:00,7763.77
"2108",2017-11-17 23:49:00,7747.24
"2109",2017-11-17 23:54:00,7742.92
"2110",2017-11-17 23:59:00,7708.99
"2111",2017-11-18 00:04:00,7697.21
"2112",2017-11-18 00:09:00,7666.41
"2113",2017-11-18 00:14:00,7665.91
"2114",2017-11-18 00:19:00,7676.75
"2115",2017-11-18 00:24:00,7646.14
"2116",2017-11-18 00:29:00,7599.79
"2117",2017-11-18 00:34:00,7684.47
"2118",2017-11-18 00:39:00,7577.34
"2119",2017-11-18 00:44:00,7599.08
"2120",2017-11-18 00:49:00,7655.61
"2121",2017-11-18 00:54:00,7632.11
"2122",2017-11-18 00:59:00,7648.4
"2123",2017-11-18 01:04:00,7622.41
"2124",2017-11-18 01:09:00,7651.65
"2125",2017-11-18 01:14:00,7654.42
"2126",2017-11-18 01:19:00,7702.95
"2127",2017-11-18 01:24:00,7640.01
"2128",2017-11-18 01:29:00,7660.98
"2129",2017-11-18 01:34:00,7608.06
"2130",2017-11-18 01:39:00,7644.6
"2131",2017-11-18 01:44:00,7594.44
"2132",2017-11-18 01:49:00,7586.89
"2133",2017-11-18 01:54:00,7525.86
"2134",2017-11-18 01:59:00,7542.92
"2135",2017-11-18 02:04:00,7533.21
"2136",2017-11-18 02:09:00,7502.79
"2137",2017-11-18 02:14:00,7552.34
"2138",2017-11-18 02:19:00,7581.19
"2139",2017-11-18 02:24:00,7523
"2140",2017-11-18 02:29:00,7512.05
"2141",2017-11-18 02:34:00,7490.69
"2142",2017-11-18 02:39:00,7482.37
"2143",2017-11-18 02:44:00,7493.92
"2144",2017-11-18 02:49:00,7463.44
"2145",2017-11-18 02:54:00,7484.32
"2146",2017-11-18 02:59:00,7502.46
"2147",2017-11-18 03:04:00,7520.31
"2148",2017-11-18 03:09:00,7557.36
"2149",2017-11-18 03:14:00,7568.77
"2150",2017-11-18 03:19:00,7613.97
